,DatasetName,Agency,Instrument,Physical variable,var,Units,Grid Dimension,Variable Name in Web Interface,model,userName
1287,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,4.0
1288,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,14.0
1289,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,18.0
1290,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,18.0
1291,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,18.0
1292,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,14.0
1293,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,14.0
1294,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,14.0
1295,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,18.0
1296,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,14.0
1297,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,14.0
1298,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,14.0
1299,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,18.0
1300,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,18.0
1301,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,18.0
1302,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,18.0
1303,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,5.0
1304,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,5.0
1305,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,5.0
1306,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,16.0
1307,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,5.0
1308,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,5.0
1309,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,5.0
1310,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,4.0
1311,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,22.0
1312,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1313,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1314,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1315,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1316,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1317,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1318,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1319,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1320,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1321,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1322,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1323,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1324,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1325,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1326,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1327,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1328,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1329,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1330,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,14.0
1331,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,14.0
1332,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,14.0
1333,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1334,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,14.0
1335,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,14.0
1336,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,14.0
1337,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1338,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1339,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1340,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1341,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1342,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1343,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1344,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1345,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1346,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1347,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1348,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1349,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1350,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1351,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1352,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1353,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1354,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1355,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1356,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1357,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1358,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1359,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1360,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1361,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1362,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1363,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1364,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1365,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1366,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1367,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1368,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1369,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1370,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1371,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1372,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1373,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1374,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1375,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1376,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1377,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1378,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1379,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1380,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1381,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1382,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1383,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1384,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1385,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1386,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1387,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1388,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1389,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1390,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1391,3.0,7.0,1.0,12.0,20.0,3.0,0.0,12.0,10.0,21.0
1392,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,15.0
1393,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,15.0
1394,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,15.0
1395,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,15.0
1396,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,15.0
1397,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,15.0
1398,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,15.0
1399,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,15.0
1400,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,4.0
1401,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,4.0
1402,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,14.0
1403,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,4.0
1404,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,12.0
1405,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,22.0
1406,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,12.0
1407,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1408,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1409,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1410,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,12.0
1411,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1412,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1413,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,12.0
1414,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1415,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,12.0
1416,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,12.0
1417,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1418,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1419,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,12.0
1420,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1421,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1422,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1423,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1424,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1425,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1426,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1427,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1428,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,22.0
1429,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1430,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1431,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,6.0
1432,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1433,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,22.0
1434,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1435,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1436,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,22.0
1437,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1438,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1439,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1440,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1441,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1442,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1443,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,5.0
1444,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1445,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1446,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1447,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1448,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1449,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1450,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1451,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1452,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1453,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1454,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1455,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,4.0
1456,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1457,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,13.0
1458,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,4.0
1459,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1460,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1461,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,4.0
1462,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,12.0
1463,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1464,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,15.0
1465,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,4.0
1466,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1467,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,15.0
1468,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1469,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,15.0
1470,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,14.0
1471,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,20.0
1472,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,20.0
1473,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1474,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,14.0
1475,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,12.0
1476,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1477,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,22.0
1478,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,22.0
1479,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,14.0
1480,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1481,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,14.0
1482,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,14.0
1483,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,6.0
1484,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1485,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1486,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,4.0
1487,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1488,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1489,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,4.0
1490,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1491,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1492,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,4.0
1493,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1494,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1495,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,22.0
1496,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,15.0
1497,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1498,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1499,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,20.0
1500,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1501,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1502,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1503,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1504,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1505,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,22.0
1506,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,4.0
1507,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1508,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,22.0
1509,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1510,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,14.0
1511,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,4.0
1512,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1513,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1514,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,4.0
1515,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,4.0
1516,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,14.0
1517,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,4.0
1518,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1519,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1520,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,14.0
1521,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1522,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,14.0
1523,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1524,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,14.0
1525,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,14.0
1526,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,15.0
1527,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,22.0
1528,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,22.0
1529,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,22.0
1530,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,22.0
1531,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,22.0
1532,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1533,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,22.0
1534,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1535,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,20.0
1536,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,15.0
1537,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1538,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1539,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,14.0
1540,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,22.0
1541,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,4.0
1542,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,22.0
1543,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,20.0
1544,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,22.0
1545,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,4.0
1546,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,22.0
1547,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,22.0
1548,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,22.0
1549,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,22.0
1550,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,15.0
1551,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,22.0
1552,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,4.0
1553,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1554,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,15.0
1555,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1556,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1557,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1558,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1559,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1560,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1561,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,15.0
1562,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1563,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,22.0
1564,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1565,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1566,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,22.0
1567,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1568,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1569,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1570,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1571,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1572,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1573,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1574,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1575,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1576,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1577,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1578,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1579,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1580,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1581,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1582,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1583,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1584,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1585,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,8.0
1586,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,14.0
1587,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1588,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1589,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1590,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1591,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1592,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,15.0
1593,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,15.0
1594,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,15.0
1595,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,15.0
1596,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1597,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1598,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,15.0
1599,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1600,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,4.0
1601,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,15.0
1602,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1603,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1604,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1605,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,10.0
1606,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1607,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1608,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1609,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
1610,59.0,7.0,20.0,10.0,6.0,6.0,0.0,10.0,17.0,18.0
